config,idx,source,true_label,ood_score,pred_label,correct
chốt demo (user),481,AA_pure,ID,0.69712,ID,1
chốt demo (user),482,AA_pure,ID,0.204691,ID,1
chốt demo (user),483,AA_pure,ID,0.246189,ID,1
chốt demo (user),484,AA_pure,ID,0.121251,ID,1
chốt demo (user),485,AA_pure,ID,0.331529,ID,1
chốt demo (user),486,AA_pure,ID,0.183814,ID,1
chốt demo (user),487,AA_pure,ID,0.12191,ID,1
chốt demo (user),488,AA_pure,ID,0.270145,ID,1
chốt demo (user),489,AA_pure,ID,0.260471,ID,1
chốt demo (user),490,AA_pure,ID,0.334281,ID,1
chốt demo (user),491,AA_pure,ID,0.136028,ID,1
chốt demo (user),492,AA_pure,ID,0.278864,ID,1
chốt demo (user),493,AA_pure,ID,0.434552,ID,1
chốt demo (user),494,AA_pure,ID,0.263141,ID,1
chốt demo (user),495,AA_pure,ID,0.305119,ID,1
chốt demo (user),496,AA_pure,ID,0.343743,ID,1
chốt demo (user),497,AA_pure,ID,0.172039,ID,1
chốt demo (user),498,AA_pure,ID,0.258203,ID,1
chốt demo (user),499,AA_pure,ID,0.28262,ID,1
chốt demo (user),500,AA_pure,ID,0.614333,ID,1
chốt demo (user),501,AA_pure,ID,0.698966,ID,1
chốt demo (user),502,AA_pure,ID,0.390883,ID,1
chốt demo (user),503,AA_pure,ID,0.431573,ID,1
chốt demo (user),504,AA_pure,ID,0.447496,ID,1
chốt demo (user),505,AA_pure,ID,0.170886,ID,1
chốt demo (user),506,AA_pure,ID,0.331504,ID,1
chốt demo (user),507,AA_pure,ID,0.216901,ID,1
chốt demo (user),508,AA_pure,ID,0.247854,ID,1
chốt demo (user),509,AA_pure,ID,0.2086,ID,1
chốt demo (user),510,AA_pure,ID,0.315965,ID,1
chốt demo (user),511,AA_pure,ID,0.161984,ID,1
chốt demo (user),512,AA_pure,ID,0.438019,ID,1
chốt demo (user),513,AA_pure,ID,0.267224,ID,1
chốt demo (user),514,AA_pure,ID,0.403614,ID,1
chốt demo (user),515,AA_pure,ID,0.159048,ID,1
chốt demo (user),516,AA_pure,ID,0.555837,ID,1
chốt demo (user),517,AA_pure,ID,0.159243,ID,1
chốt demo (user),518,AA_pure,ID,0.34872,ID,1
chốt demo (user),519,AA_pure,ID,0.126683,ID,1
chốt demo (user),520,AA_pure,ID,0.221051,ID,1
chốt demo (user),521,AA_pure,ID,0.365991,ID,1
chốt demo (user),522,AA_pure,ID,0.313548,ID,1
chốt demo (user),523,AA_pure,ID,0.502154,ID,1
chốt demo (user),524,AA_pure,ID,0.173859,ID,1
chốt demo (user),525,AA_pure,ID,0.286324,ID,1
chốt demo (user),526,AA_pure,ID,0.306014,ID,1
chốt demo (user),527,AA_pure,ID,0.243526,ID,1
chốt demo (user),528,AA_pure,ID,0.243065,ID,1
chốt demo (user),529,AA_pure,ID,0.206526,ID,1
chốt demo (user),530,AA_pure,ID,0.315071,ID,1
chốt demo (user),531,AA_pure,ID,0.21128,ID,1
chốt demo (user),532,AA_pure,ID,0.339447,ID,1
chốt demo (user),533,AA_pure,ID,0.302536,ID,1
chốt demo (user),534,AA_pure,ID,0.234087,ID,1
chốt demo (user),535,AA_pure,ID,0.319525,ID,1
chốt demo (user),536,AA_pure,ID,0.262949,ID,1
chốt demo (user),537,AA_pure,ID,0.166655,ID,1
chốt demo (user),538,AA_pure,ID,0.120444,ID,1
chốt demo (user),539,AA_pure,ID,0.699999,ID,1
chốt demo (user),540,AA_pure,ID,0.196952,ID,1
chốt demo (user),541,AA_pure,ID,0.117654,ID,1
chốt demo (user),542,AA_pure,ID,0.467434,ID,1
chốt demo (user),543,AA_pure,ID,0.252516,ID,1
chốt demo (user),544,AA_pure,ID,0.218726,ID,1
chốt demo (user),545,AA_pure,ID,0.231569,ID,1
chốt demo (user),546,AA_pure,ID,0.150786,ID,1
chốt demo (user),547,AA_pure,ID,0.568861,ID,1
chốt demo (user),548,AA_pure,ID,0.346834,ID,1
chốt demo (user),549,AA_pure,ID,0.090685,ID,1
chốt demo (user),550,AA_pure,ID,0.188928,ID,1
chốt demo (user),551,AA_pure,ID,0.569912,ID,1
chốt demo (user),552,AA_pure,ID,0.119305,ID,1
chốt demo (user),553,AA_pure,ID,0.261342,ID,1
chốt demo (user),554,AA_pure,ID,0.131771,ID,1
chốt demo (user),555,AA_pure,ID,0.277732,ID,1
chốt demo (user),556,AA_pure,ID,0.361654,ID,1
chốt demo (user),557,AA_pure,ID,0.184496,ID,1
chốt demo (user),558,AA_pure,ID,0.318758,ID,1
chốt demo (user),559,AA_pure,ID,0.382966,ID,1
chốt demo (user),560,AA_pure,ID,0.363158,ID,1
chốt demo (user),561,AA_pure,ID,0.117819,ID,1
chốt demo (user),562,AA_pure,ID,0.144231,ID,1
chốt demo (user),563,AA_pure,ID,0.225044,ID,1
chốt demo (user),564,AA_pure,ID,0.116537,ID,1
chốt demo (user),565,AA_pure,ID,0.144765,ID,1
chốt demo (user),566,AA_pure,ID,0.342709,ID,1
chốt demo (user),567,AA_pure,ID,0.331918,ID,1
chốt demo (user),568,AA_pure,ID,0.129984,ID,1
chốt demo (user),569,AA_pure,ID,0.277707,ID,1
chốt demo (user),570,AA_pure,ID,0.235747,ID,1
chốt demo (user),571,AA_pure,ID,0.287176,ID,1
chốt demo (user),572,AA_pure,ID,0.359481,ID,1
chốt demo (user),573,AA_pure,ID,0.225855,ID,1
chốt demo (user),574,AA_pure,ID,0.281947,ID,1
chốt demo (user),575,AA_pure,ID,0.325947,ID,1
chốt demo (user),576,AA_pure,ID,0.123357,ID,1
chốt demo (user),577,AA_pure,ID,0.606974,ID,1
chốt demo (user),578,AA_pure,ID,0.383026,ID,1
chốt demo (user),579,AA_pure,ID,0.223992,ID,1
chốt demo (user),580,AA_pure,ID,0.425842,ID,1
chốt demo (user),581,AA_pure,ID,0.190799,ID,1
chốt demo (user),582,AA_pure,ID,0.647066,ID,1
chốt demo (user),583,AA_pure,ID,0.167203,ID,1
chốt demo (user),584,AA_pure,ID,0.571438,ID,1
chốt demo (user),585,AA_pure,ID,0.299838,ID,1
chốt demo (user),586,AA_pure,ID,0.144,ID,1
chốt demo (user),587,AA_pure,ID,0.196473,ID,1
chốt demo (user),588,AA_pure,ID,0.306015,ID,1
chốt demo (user),589,AA_pure,ID,0.109583,ID,1
chốt demo (user),590,AA_pure,ID,0.270537,ID,1
chốt demo (user),591,AA_pure,ID,0.241506,ID,1
chốt demo (user),592,AA_pure,ID,0.271798,ID,1
chốt demo (user),593,AA_pure,ID,0.216362,ID,1
chốt demo (user),594,AA_pure,ID,0.271097,ID,1
chốt demo (user),595,AA_pure,ID,0.219985,ID,1
chốt demo (user),596,AA_pure,ID,0.668804,ID,1
chốt demo (user),597,AA_pure,ID,0.299242,ID,1
chốt demo (user),598,AA_pure,ID,0.452697,ID,1
chốt demo (user),599,AA_pure,ID,0.282283,ID,1
chốt demo (user),600,AA_pure,ID,0.379932,ID,1
chốt demo (user),601,AA_pure,ID,0.270382,ID,1
chốt demo (user),602,AA_pure,ID,0.160556,ID,1
chốt demo (user),603,AA_pure,ID,0.378361,ID,1
chốt demo (user),604,AA_pure,ID,0.29056,ID,1
chốt demo (user),605,AA_pure,ID,0.304485,ID,1
chốt demo (user),606,AA_pure,ID,0.276905,ID,1
chốt demo (user),607,AA_pure,ID,0.28585,ID,1
chốt demo (user),608,AA_pure,ID,0.324138,ID,1
chốt demo (user),609,AA_pure,ID,0.295699,ID,1
chốt demo (user),610,AA_pure,ID,0.140662,ID,1
chốt demo (user),611,AA_pure,ID,0.121303,ID,1
chốt demo (user),612,AA_pure,ID,0.393991,ID,1
chốt demo (user),613,AA_pure,ID,0.237904,ID,1
chốt demo (user),614,AA_pure,ID,0.115495,ID,1
chốt demo (user),615,AA_pure,ID,0.134609,ID,1
chốt demo (user),616,AA_pure,ID,0.245625,ID,1
chốt demo (user),617,AA_pure,ID,0.109813,ID,1
chốt demo (user),618,AA_pure,ID,0.20762,ID,1
chốt demo (user),619,AA_pure,ID,0.358733,ID,1
chốt demo (user),620,AA_pure,ID,0.253762,ID,1
chốt demo (user),621,AA_pure,ID,0.198985,ID,1
chốt demo (user),622,AA_pure,ID,0.528929,ID,1
chốt demo (user),623,AA_pure,ID,0.39711,ID,1
chốt demo (user),624,AA_pure,ID,0.335346,ID,1
chốt demo (user),625,AA_pure,ID,0.7,ID,1
chốt demo (user),626,AA_pure,ID,0.24123,ID,1
chốt demo (user),627,AA_pure,ID,0.186007,ID,1
chốt demo (user),628,AA_pure,ID,0.264532,ID,1
chốt demo (user),629,AA_pure,ID,0.145764,ID,1
chốt demo (user),630,AA_pure,ID,0.222463,ID,1
chốt demo (user),631,AA_pure,ID,0.117668,ID,1
chốt demo (user),632,AA_pure,ID,0.326846,ID,1
chốt demo (user),633,AA_pure,ID,0.124874,ID,1
chốt demo (user),634,AA_pure,ID,0.158986,ID,1
chốt demo (user),635,AA_pure,ID,0.197504,ID,1
chốt demo (user),636,AA_pure,ID,0.132168,ID,1
chốt demo (user),637,AA_pure,ID,0.184771,ID,1
chốt demo (user),638,AA_pure,ID,0.240951,ID,1
chốt demo (user),639,AA_pure,ID,0.309804,ID,1
chốt demo (user),640,AA_pure,ID,0.314166,ID,1
chốt demo (user),641,AA_pure,ID,0.558462,ID,1
chốt demo (user),642,AA_pure,ID,0.361563,ID,1
chốt demo (user),643,AA_pure,ID,0.149836,ID,1
chốt demo (user),644,AA_pure,ID,0.145222,ID,1
chốt demo (user),645,AA_pure,ID,0.203138,ID,1
chốt demo (user),646,AA_pure,ID,0.26841,ID,1
chốt demo (user),647,AA_pure,ID,0.529508,ID,1
chốt demo (user),648,AA_pure,ID,0.35675,ID,1
chốt demo (user),649,AA_pure,ID,0.200375,ID,1
chốt demo (user),650,AA_pure,ID,0.67816,ID,1
chốt demo (user),651,AA_pure,ID,0.211256,ID,1
chốt demo (user),652,AA_pure,ID,0.15598,ID,1
chốt demo (user),653,AA_pure,ID,0.318718,ID,1
chốt demo (user),654,AA_pure,ID,0.193627,ID,1
chốt demo (user),655,AA_pure,ID,0.31723,ID,1
chốt demo (user),656,AA_pure,ID,0.11928,ID,1
chốt demo (user),657,AA_pure,ID,0.258951,ID,1
chốt demo (user),658,AA_pure,ID,0.209732,ID,1
chốt demo (user),659,AA_pure,ID,0.188859,ID,1
chốt demo (user),660,AA_pure,ID,0.239448,ID,1
chốt demo (user),661,AA_pure,ID,0.157174,ID,1
chốt demo (user),662,AA_pure,ID,0.148166,ID,1
chốt demo (user),663,AA_pure,ID,0.174142,ID,1
chốt demo (user),664,AA_pure,ID,0.522303,ID,1
chốt demo (user),665,AA_pure,ID,0.293294,ID,1
chốt demo (user),666,AA_pure,ID,0.188711,ID,1
chốt demo (user),667,AA_pure,ID,0.260676,ID,1
chốt demo (user),668,AA_pure,ID,0.257946,ID,1
chốt demo (user),669,AA_pure,ID,0.181992,ID,1
chốt demo (user),670,AA_pure,ID,0.212151,ID,1
chốt demo (user),671,AA_pure,ID,0.533493,ID,1
chốt demo (user),672,AA_pure,ID,0.292499,ID,1
chốt demo (user),673,AA_pure,ID,0.250599,ID,1
chốt demo (user),674,AA_pure,ID,0.116683,ID,1
chốt demo (user),675,AA_pure,ID,0.19353,ID,1
chốt demo (user),676,AA_pure,ID,0.378145,ID,1
chốt demo (user),677,AA_pure,ID,0.514785,ID,1
chốt demo (user),678,AA_pure,ID,0.278426,ID,1
chốt demo (user),679,AA_pure,ID,0.47345,ID,1
chốt demo (user),680,AA_pure,ID,0.240536,ID,1
chốt demo (user),681,AA_pure,ID,0.177746,ID,1
chốt demo (user),682,AA_pure,ID,0.208012,ID,1
chốt demo (user),683,AA_pure,ID,0.361492,ID,1
chốt demo (user),684,AA_pure,ID,0.282994,ID,1
chốt demo (user),685,AA_pure,ID,0.571162,ID,1
chốt demo (user),686,AA_pure,ID,0.302529,ID,1
chốt demo (user),687,AA_pure,ID,0.117201,ID,1
chốt demo (user),688,AA_pure,ID,0.395473,ID,1
chốt demo (user),689,AA_pure,ID,0.195839,ID,1
chốt demo (user),690,AA_pure,ID,0.372553,ID,1
chốt demo (user),691,AA_pure,ID,0.410959,ID,1
chốt demo (user),692,AA_pure,ID,0.213727,ID,1
chốt demo (user),693,AA_pure,ID,0.206609,ID,1
chốt demo (user),694,AA_pure,ID,0.284009,ID,1
chốt demo (user),695,AA_pure,ID,0.453879,ID,1
chốt demo (user),696,AA_pure,ID,0.259465,ID,1
chốt demo (user),697,AA_pure,ID,0.168575,ID,1
chốt demo (user),698,AA_pure,ID,0.115955,ID,1
chốt demo (user),699,AA_pure,ID,0.393195,ID,1
chốt demo (user),700,AA_pure,ID,0.156534,ID,1
chốt demo (user),701,AA_pure,ID,0.382634,ID,1
chốt demo (user),702,AA_pure,ID,0.599203,ID,1
chốt demo (user),703,AA_pure,ID,0.27474,ID,1
chốt demo (user),704,AA_pure,ID,0.151793,ID,1
chốt demo (user),705,AA_pure,ID,0.19979,ID,1
chốt demo (user),706,AA_pure,ID,0.528742,ID,1
chốt demo (user),707,AA_pure,ID,0.599771,ID,1
chốt demo (user),708,AA_pure,ID,0.289626,ID,1
chốt demo (user),709,AA_pure,ID,0.287048,ID,1
chốt demo (user),710,AA_pure,ID,0.562692,ID,1
chốt demo (user),711,AA_pure,ID,0.368031,ID,1
chốt demo (user),712,AA_pure,ID,0.12314,ID,1
chốt demo (user),713,AA_pure,ID,0.266151,ID,1
chốt demo (user),714,AA_pure,ID,0.308831,ID,1
chốt demo (user),715,AA_pure,ID,0.178884,ID,1
chốt demo (user),716,AA_pure,ID,0.351253,ID,1
chốt demo (user),717,AA_pure,ID,0.308729,ID,1
chốt demo (user),718,AA_pure,ID,0.260568,ID,1
chốt demo (user),719,AA_pure,ID,0.188715,ID,1
chốt demo (user),720,AA_pure,ID,0.413112,ID,1
chốt demo (user),721,AA_pure,ID,0.420509,ID,1
chốt demo (user),722,AA_pure,ID,0.453553,ID,1
chốt demo (user),723,AA_pure,ID,0.698251,ID,1
chốt demo (user),724,AA_pure,ID,0.17701,ID,1
chốt demo (user),725,AA_pure,ID,0.208637,ID,1
chốt demo (user),726,AA_pure,ID,0.231622,ID,1
chốt demo (user),727,AA_pure,ID,0.482601,ID,1
chốt demo (user),728,AA_pure,ID,0.215491,ID,1
chốt demo (user),729,AA_pure,ID,0.372382,ID,1
chốt demo (user),730,AA_pure,ID,0.153905,ID,1
chốt demo (user),731,AA_pure,ID,0.327915,ID,1
chốt demo (user),732,AA_pure,ID,0.334444,ID,1
chốt demo (user),733,AA_pure,ID,0.21575,ID,1
chốt demo (user),734,AA_pure,ID,0.169658,ID,1
chốt demo (user),735,AA_pure,ID,0.119665,ID,1
chốt demo (user),736,AA_pure,ID,0.425497,ID,1
chốt demo (user),737,AA_pure,ID,0.112324,ID,1
chốt demo (user),738,AA_pure,ID,0.212703,ID,1
chốt demo (user),739,AA_pure,ID,0.132218,ID,1
chốt demo (user),740,AA_pure,ID,0.190377,ID,1
chốt demo (user),741,AA_pure,ID,0.306503,ID,1
chốt demo (user),742,AA_pure,ID,0.074828,ID,1
chốt demo (user),743,AA_pure,ID,0.120128,ID,1
chốt demo (user),744,AA_pure,ID,0.381214,ID,1
chốt demo (user),745,AA_pure,ID,0.510298,ID,1
chốt demo (user),746,AA_pure,ID,0.193145,ID,1
chốt demo (user),747,AA_pure,ID,0.352462,ID,1
chốt demo (user),748,AA_pure,ID,0.325866,ID,1
chốt demo (user),749,AA_pure,ID,0.149242,ID,1
chốt demo (user),750,AA_pure,ID,0.223366,ID,1
chốt demo (user),751,AA_pure,ID,0.243647,ID,1
chốt demo (user),752,AA_pure,ID,0.322008,ID,1
chốt demo (user),753,AA_pure,ID,0.29801,ID,1
chốt demo (user),754,AA_pure,ID,0.256767,ID,1
chốt demo (user),755,AA_pure,ID,0.288876,ID,1
chốt demo (user),756,AA_pure,ID,0.387011,ID,1
chốt demo (user),757,AA_pure,ID,0.14886,ID,1
chốt demo (user),758,AA_pure,ID,0.434225,ID,1
chốt demo (user),759,AA_pure,ID,0.314751,ID,1
chốt demo (user),760,AA_pure,ID,0.192588,ID,1
chốt demo (user),761,AA_pure,ID,0.286242,ID,1
chốt demo (user),762,AA_pure,ID,0.157558,ID,1
chốt demo (user),763,AA_pure,ID,0.270064,ID,1
chốt demo (user),764,AA_pure,ID,0.243101,ID,1
chốt demo (user),765,AA_pure,ID,0.120978,ID,1
chốt demo (user),766,AA_pure,ID,0.249181,ID,1
chốt demo (user),767,AA_pure,ID,0.350891,ID,1
chốt demo (user),768,AA_pure,ID,0.10965,ID,1
chốt demo (user),769,AA_pure,ID,0.502251,ID,1
chốt demo (user),770,AA_pure,ID,0.23031,ID,1
chốt demo (user),771,AA_pure,ID,0.224132,ID,1
chốt demo (user),772,AA_pure,ID,0.301814,ID,1
chốt demo (user),773,AA_pure,ID,0.168716,ID,1
chốt demo (user),774,AA_pure,ID,0.265887,ID,1
chốt demo (user),775,AA_pure,ID,0.415783,ID,1
chốt demo (user),776,AA_pure,ID,0.196367,ID,1
chốt demo (user),777,AA_pure,ID,0.113363,ID,1
chốt demo (user),778,AA_pure,ID,0.12397,ID,1
chốt demo (user),779,AA_pure,ID,0.254678,ID,1
chốt demo (user),780,AA_pure,ID,0.22227,ID,1
chốt demo (user),781,AA_pure,ID,0.133767,ID,1
chốt demo (user),782,AA_pure,ID,0.090896,ID,1
chốt demo (user),783,AA_pure,ID,0.184458,ID,1
chốt demo (user),784,AA_pure,ID,0.126624,ID,1
chốt demo (user),785,AA_pure,ID,0.311921,ID,1
chốt demo (user),786,AA_pure,ID,0.111906,ID,1
chốt demo (user),787,AA_pure,ID,0.310631,ID,1
chốt demo (user),788,AA_pure,ID,0.263152,ID,1
chốt demo (user),789,AA_pure,ID,0.295718,ID,1
chốt demo (user),790,AA_pure,ID,0.450681,ID,1
chốt demo (user),791,AA_pure,ID,0.278824,ID,1
chốt demo (user),792,AA_pure,ID,0.3999,ID,1
chốt demo (user),793,AA_pure,ID,0.208916,ID,1
chốt demo (user),794,AA_pure,ID,0.233996,ID,1
chốt demo (user),795,AA_pure,ID,0.401232,ID,1
chốt demo (user),796,AA_pure,ID,0.122041,ID,1
chốt demo (user),797,AA_pure,ID,0.23949,ID,1
chốt demo (user),798,AA_pure,ID,0.386034,ID,1
chốt demo (user),799,AA_pure,ID,0.171894,ID,1
chốt demo (user),800,AA_pure,ID,0.261923,ID,1
chốt demo (user),801,AA_pure,ID,0.321136,ID,1
chốt demo (user),802,AA_pure,ID,0.384244,ID,1
chốt demo (user),803,AA_pure,ID,0.162186,ID,1
chốt demo (user),804,AA_pure,ID,0.271149,ID,1
chốt demo (user),805,AA_pure,ID,0.199404,ID,1
chốt demo (user),806,AA_pure,ID,0.106559,ID,1
chốt demo (user),807,AA_pure,ID,0.191223,ID,1
chốt demo (user),808,AA_pure,ID,0.197497,ID,1
chốt demo (user),809,AA_pure,ID,0.606498,ID,1
chốt demo (user),810,AA_pure,ID,0.188474,ID,1
chốt demo (user),811,AA_pure,ID,0.282892,ID,1
chốt demo (user),812,AA_pure,ID,0.122502,ID,1
chốt demo (user),813,AA_pure,ID,0.348997,ID,1
chốt demo (user),814,AA_pure,ID,0.270984,ID,1
chốt demo (user),815,AA_pure,ID,0.629685,ID,1
chốt demo (user),816,AA_pure,ID,0.386623,ID,1
chốt demo (user),817,AA_pure,ID,0.331833,ID,1
chốt demo (user),818,AA_pure,ID,0.281973,ID,1
chốt demo (user),819,AA_pure,ID,0.393346,ID,1
chốt demo (user),820,AA_pure,ID,0.143008,ID,1
chốt demo (user),821,AA_pure,ID,0.15255,ID,1
chốt demo (user),822,AA_pure,ID,0.392342,ID,1
chốt demo (user),823,AA_pure,ID,0.394313,ID,1
chốt demo (user),824,AA_pure,ID,0.145472,ID,1
chốt demo (user),825,AA_pure,ID,0.100084,ID,1
chốt demo (user),826,AA_pure,ID,0.216903,ID,1
chốt demo (user),827,AA_pure,ID,0.216389,ID,1
chốt demo (user),828,AA_pure,ID,0.114475,ID,1
chốt demo (user),829,AA_pure,ID,0.276856,ID,1
chốt demo (user),830,AA_pure,ID,0.374788,ID,1
chốt demo (user),831,AA_pure,ID,0.087213,ID,1
chốt demo (user),832,AA_pure,ID,0.117261,ID,1
chốt demo (user),833,AA_pure,ID,0.160607,ID,1
chốt demo (user),834,AA_pure,ID,0.301508,ID,1
chốt demo (user),835,AA_pure,ID,0.393734,ID,1
chốt demo (user),836,AA_pure,ID,0.287579,ID,1
chốt demo (user),837,AA_pure,ID,0.263478,ID,1
chốt demo (user),838,AA_pure,ID,0.186924,ID,1
chốt demo (user),839,AA_pure,ID,0.207708,ID,1
chốt demo (user),840,AA_pure,ID,0.35153,ID,1
chốt demo (user),841,AA_pure,ID,0.699999,ID,1
chốt demo (user),842,AA_pure,ID,0.335449,ID,1
chốt demo (user),843,AA_pure,ID,0.415952,ID,1
chốt demo (user),844,AA_pure,ID,0.39773,ID,1
chốt demo (user),845,AA_pure,ID,0.142407,ID,1
chốt demo (user),846,AA_pure,ID,0.542853,ID,1
chốt demo (user),847,AA_pure,ID,0.220758,ID,1
chốt demo (user),848,AA_pure,ID,0.093556,ID,1
chốt demo (user),849,AA_pure,ID,0.16952,ID,1
chốt demo (user),850,AA_pure,ID,0.257293,ID,1
chốt demo (user),851,AA_pure,ID,0.096166,ID,1
chốt demo (user),852,AA_pure,ID,0.25014,ID,1
chốt demo (user),853,AA_pure,ID,0.163179,ID,1
chốt demo (user),854,AA_pure,ID,0.381405,ID,1
chốt demo (user),855,AA_pure,ID,0.13535,ID,1
chốt demo (user),856,AA_pure,ID,0.237778,ID,1
chốt demo (user),857,AA_pure,ID,0.434639,ID,1
chốt demo (user),858,AA_pure,ID,0.172682,ID,1
chốt demo (user),859,AA_pure,ID,0.147465,ID,1
chốt demo (user),860,AA_pure,ID,0.27372,ID,1
chốt demo (user),861,AA_pure,ID,0.337766,ID,1
chốt demo (user),862,AA_pure,ID,0.296601,ID,1
chốt demo (user),863,AA_pure,ID,0.248748,ID,1
chốt demo (user),864,AA_pure,ID,0.221728,ID,1
chốt demo (user),865,AA_pure,ID,0.401084,ID,1
chốt demo (user),866,AA_pure,ID,0.531135,ID,1
chốt demo (user),867,AA_pure,ID,0.185734,ID,1
chốt demo (user),868,AA_pure,ID,0.254918,ID,1
chốt demo (user),869,AA_pure,ID,0.283469,ID,1
chốt demo (user),870,AA_pure,ID,0.349533,ID,1
chốt demo (user),871,AA_pure,ID,0.175687,ID,1
chốt demo (user),872,AA_pure,ID,0.268311,ID,1
chốt demo (user),873,AA_pure,ID,0.395408,ID,1
chốt demo (user),874,AA_pure,ID,0.101373,ID,1
chốt demo (user),875,AA_pure,ID,0.162361,ID,1
chốt demo (user),876,AA_pure,ID,0.137075,ID,1
chốt demo (user),877,AA_pure,ID,0.129442,ID,1
chốt demo (user),878,AA_pure,ID,0.274697,ID,1
chốt demo (user),879,AA_pure,ID,0.360936,ID,1
chốt demo (user),880,AA_pure,ID,0.484539,ID,1
chốt demo (user),881,AA_pure,ID,0.542844,ID,1
chốt demo (user),882,AA_pure,ID,0.210971,ID,1
chốt demo (user),883,AA_pure,ID,0.23199,ID,1
chốt demo (user),884,AA_pure,ID,0.412945,ID,1
chốt demo (user),885,AA_pure,ID,0.124038,ID,1
chốt demo (user),886,AA_pure,ID,0.330858,ID,1
chốt demo (user),887,AA_pure,ID,0.362447,ID,1
chốt demo (user),888,AA_pure,ID,0.266108,ID,1
chốt demo (user),889,AA_pure,ID,0.314204,ID,1
chốt demo (user),890,AA_pure,ID,0.241298,ID,1
chốt demo (user),891,AA_pure,ID,0.227999,ID,1
chốt demo (user),892,AA_pure,ID,0.393456,ID,1
chốt demo (user),893,AA_pure,ID,0.218143,ID,1
chốt demo (user),894,AA_pure,ID,0.244315,ID,1
chốt demo (user),895,AA_pure,ID,0.379308,ID,1
chốt demo (user),896,AA_pure,ID,0.456246,ID,1
chốt demo (user),897,AA_pure,ID,0.110434,ID,1
chốt demo (user),898,AA_pure,ID,0.237498,ID,1
chốt demo (user),899,AA_pure,ID,0.325,ID,1
chốt demo (user),900,AA_pure,ID,0.204155,ID,1
chốt demo (user),901,AA_pure,ID,0.158245,ID,1
chốt demo (user),902,AA_pure,ID,0.349795,ID,1
chốt demo (user),903,AA_pure,ID,0.111674,ID,1
chốt demo (user),904,AA_pure,ID,0.113579,ID,1
chốt demo (user),905,AA_pure,ID,0.282679,ID,1
chốt demo (user),906,AA_pure,ID,0.295288,ID,1
chốt demo (user),907,AA_pure,ID,0.18013,ID,1
chốt demo (user),908,AA_pure,ID,0.346271,ID,1
chốt demo (user),909,AA_pure,ID,0.344393,ID,1
chốt demo (user),910,AA_pure,ID,0.201514,ID,1
chốt demo (user),911,AA_pure,ID,0.398365,ID,1
chốt demo (user),912,AA_pure,ID,0.450026,ID,1
chốt demo (user),913,AA_pure,ID,0.159771,ID,1
chốt demo (user),914,AA_pure,ID,0.094558,ID,1
chốt demo (user),915,AA_pure,ID,0.170398,ID,1
chốt demo (user),916,AA_pure,ID,0.222284,ID,1
chốt demo (user),917,AA_pure,ID,0.25493,ID,1
chốt demo (user),918,AA_pure,ID,0.109187,ID,1
chốt demo (user),919,AA_pure,ID,0.258844,ID,1
chốt demo (user),920,AA_pure,ID,0.153631,ID,1
chốt demo (user),921,AA_pure,ID,0.209629,ID,1
chốt demo (user),922,AA_pure,ID,0.51958,ID,1
chốt demo (user),923,AA_pure,ID,0.370689,ID,1
chốt demo (user),924,AA_pure,ID,0.225952,ID,1
chốt demo (user),925,AA_pure,ID,0.145714,ID,1
chốt demo (user),926,AA_pure,ID,0.456039,ID,1
chốt demo (user),927,AA_pure,ID,0.153968,ID,1
chốt demo (user),928,AA_pure,ID,0.537694,ID,1
chốt demo (user),929,AA_pure,ID,0.195052,ID,1
chốt demo (user),930,AA_pure,ID,0.207355,ID,1
chốt demo (user),931,AA_pure,ID,0.236928,ID,1
chốt demo (user),932,AA_pure,ID,0.234066,ID,1
chốt demo (user),933,AA_pure,ID,0.176186,ID,1
chốt demo (user),934,AA_pure,ID,0.143707,ID,1
chốt demo (user),935,AA_pure,ID,0.342034,ID,1
chốt demo (user),936,AA_pure,ID,0.157313,ID,1
chốt demo (user),937,AA_pure,ID,0.259542,ID,1
chốt demo (user),938,AA_pure,ID,0.345842,ID,1
chốt demo (user),939,AA_pure,ID,0.35722,ID,1
chốt demo (user),940,AA_pure,ID,0.296782,ID,1
